userId,movieId,rating,timestamp
1,1,4.418699738397442,0
1,163,4.304792048420234,0
1,356,4.403430981420267,0
1,552,4.345167769376181,0
1,733,4.321788461374652,0
1,1023,4.63411851553587,0
1,1073,4.390315367414604,0
1,1198,4.388827355087899,0
1,1226,4.472099853157122,0
1,1298,4.54983660130719,0
1,1573,4.34130211013896,0
1,1793,4.315388066397488,0
1,2018,4.584793947652836,0
1,2094,4.335545592544216,0
1,2161,4.3969404186795495,0
1,2366,4.3040692981185185,0
1,2478,4.320990900962499,0
1,2617,4.26944421088035,0
1,2716,4.28134095780026,0
1,2948,4.321788461374652,0
1,3052,4.3485044054099555,0
1,3386,4.2988483255995975,0
1,3617,4.315388066397488,0
1,4006,4.4414942528735635,0
2,58559,3.7477567298105683,0
2,89774,3.7525252525252526,0
2,131724,4.333333333333333,0
3,1263,0.623711340206186,0
3,2288,4.135748647023451,0
3,5746,4.1209646790733,0
4,21,3.6932570674293257,0
4,171,3.569048620321548,0
4,296,3.6263550306983605,0
4,450,3.569048620321548,0
4,595,3.550533481704523,0
4,902,3.4555527254202754,0
4,1025,3.8168786955742697,0
4,1094,3.4948712986258954,0
4,1203,3.6100718148772057,0
4,1282,3.8168786955742697,0
4,1580,3.502250572288382,0
4,1860,3.6100718148772057,0
4,1966,3.6772756206238064,0
4,2186,3.65152425023844,0
4,2406,3.541393061677311,0
4,2763,3.5335320417287632,0
4,2997,3.567047882367727,0
4,3255,3.569048620321548,0
4,3591,3.569048620321548,0
4,4020,3.5677154582763335,0
4,4226,3.6412825651302607,0
4,4741,3.5007802848039535,0
5,39,3.25509461426492,0
5,265,3.7861339600470036,0
5,364,4.04194391634981,0
5,534,3.713067469275144,0
6,2,3.6376693490883163,0
6,15,3.6791502110853878,0
6,31,3.564216778025241,0
6,54,3.3495980038813418,0
6,88,3.2962864721485414,0
6,112,3.4622207290441795,0
6,153,3.4622207290441795,0
6,174,3.2962864721485414,0
6,196,3.3314565483476133,0
6,217,3.5509329956422957,0
6,237,3.4160464139852666,0
6,256,3.3187451587916343,0
6,273,3.5336203737632834,0
6,292,3.58123674964048,0
6,315,3.5800697424892705,0
6,337,3.564216778025241,0
6,351,3.4803405399350287,0
6,361,3.4803405399350287,0
6,378,3.4160464139852666,0
6,419,3.2962864721485414,0
6,455,3.6414222820987803,0
6,477,3.5803146117203943,0
6,502,3.5656871370754883,0
6,531,3.5735793423874194,0
6,552,3.530429568091735,0
6,594,3.5937681899716085,0
6,637,3.2962864721485414,0
6,709,3.5235075219532117,0
6,783,3.5916727609575347,0
6,839,3.565324355820277,0
6,981,3.564216778025241,0
6,1064,3.4737598008447077,0
7,356,2.9486795037674103,0
7,648,3.2692116320212294,0
7,1219,3.3255528255528257,0
7,1784,2.9729958205402185,0
7,2671,2.8175193078218457,0
7,3578,3.2305157478970554,0
7,4306,3.079723204570185,0
7,4993,3.2227583135391926,0
7,5816,3.2227583135391926,0
7,7143,3.1953816872960794,0
7,8665,3.3179302468593517,0
7,8957,3.317641784353284,0
7,31878,3.203835130339839,0
7,34319,3.280720603667983,0
7,48783,3.1148282097649185,0
8,32,3.8492917847025496,0
8,186,3.30188679245283,0
8,317,3.4287622980687478,0
8,440,3.30188679245283,0
8,592,3.7920422754118746,0
9,1037,2.474643032988676,0
9,2877,3.261904761904762,0
9,5445,2.7888918846050146,0
9,5893,2.9873417721518987,0
10,356,3.227806027432754,0
10,2571,3.390974620813936,0
10,4993,3.50391255744628,0
10,6377,3.3716828655673257,0
10,7451,3.21947044053869,0
10,8970,3.175306897465336,0
10,47099,3.175306897465336,0
10,58559,3.224229874624156,0
10,68954,3.328370098039216,0
10,72737,3.391459896133872,0
10,81847,3.31889972275007,0
10,92259,3.170075658752935,0
10,103335,3.308774152676592,0
10,109853,3.221862629218964,0
11,10,3.60610806577917,0
11,292,3.753152510111825,0
11,466,3.6999999999999997,0
11,736,3.687233264236069,0
11,1438,3.6265060240963853,0
11,1687,3.6265060240963853,0
11,2002,3.816101940341732,0
12,543,4.5684575389948,0
12,2100,4.549755301794454,0
12,5620,4.574454428754814,0
13,1590,4.013208585580627,0
13,3513,3.4729729729729732,0
13,3897,3.284090909090909,0
14,32,3.6793478260869565,0
14,266,3.6772962660125375,0
14,367,3.091473509933775,0
14,508,3.6780821917808217,0
14,592,3.5933503836317136,0
15,260,3.4007096795100296,0
15,596,2.8314023172193368,0
15,1265,3.4094574780058653,0
15,2081,3.206410256410256,0
15,3147,3.7805506663314055,0
15,3994,3.7090377410216577,0
15,5445,3.3779267397275174,0
15,8360,3.2482370349818503,0
15,59315,3.4007096795100296,0
15,72998,3.3821630299763283,0
15,97938,3.5289333264259444,0
15,112556,3.61706107941259,0
15,134130,3.5975962771609686,0
16,50,3.7559543230016312,0
16,541,3.6088115118138213,0
16,913,3.8288100208768268,0
16,1197,3.6556569568303146,0
16,1222,3.6779746835443037,0
16,1299,3.6779746835443037,0
16,2641,3.490628299894403,0
16,3429,3.7655104342921604,0
16,5618,3.8033596837944663,0
16,48394,3.7564674397859052,0
17,50,4.190706853247219,0
17,527,4.208987161198288,0
17,904,4.122352604464797,0
17,1197,4.250205753188351,0
17,1234,4.25718431152298,0
17,1405,4.2944150020383205,0
17,2571,4.255099150141643,0
17,3681,4.180463671957876,0
17,6016,4.222031660375734,0
17,48516,4.21700673434516,0
17,81932,4.139624349400317,0
18,50,3.9129650542694017,0
18,223,3.4544287548138644,0
18,344,3.4544287548138644,0
18,442,3.619156555796433,0
18,586,3.46615738459011,0
18,673,3.6037122007161644,0
18,919,3.615670306067657,0
18,1136,3.5600154736027707,0
18,1209,3.758629037836342,0
18,1234,3.704665380214826,0
18,1291,3.6005470903468635,0
18,1544,3.6657013337982742,0
18,1729,3.908291381996883,0
18,2000,3.734044404231626,0
18,2194,3.8065334335383576,0
18,2420,3.90041499515839,0
18,2762,3.8839434020301447,0
18,3257,3.849073433090153,0
18,3949,3.90041499515839,0
18,4643,3.7004304123034935,0
18,5120,3.7114982460874257,0
18,5608,3.8752146271288694,0
18,6287,3.4544287548138644,0
18,6548,3.691131187393321,0
18,7147,3.8279343313624357,0
18,7753,3.90041499515839,0
18,8798,3.810207334208112,0
18,27716,3.791544167394486,0
18,33615,3.5771227634708866,0
18,38038,3.5771227634708866,0
18,45722,3.6051284892564652,0
18,51357,3.908291381996883,0
18,54272,3.5277558165800773,0
18,57669,3.8179711175555284,0
18,60756,3.4544287548138644,0
18,68073,3.732788196928001,0
18,70286,3.803189921909533,0
18,73323,3.772078102347389,0
18,78469,3.606772935938546,0
18,83349,3.6906264612331707,0
18,88129,3.9042023554603853,0
18,95441,3.511331592689295,0
18,99114,3.758629037836342,0
18,106072,3.6155405590760705,0
18,111759,3.6197791402730264,0
18,116823,3.712340176810112,0
18,122924,3.620488010096761,0
18,144210,3.9318181818181817,0
18,160438,3.575988869012125,0
18,177593,3.9384515672872973,0
19,13,2.773259041470485,0
19,65,2.536999903195917,0
19,153,2.7017894191647778,0
19,216,2.536999903195917,0
19,289,2.601293597874592,0
19,332,2.303422683668235,0
19,357,2.601293597874592,0
19,378,2.601293597874592,0
19,432,2.64969619045644,0
19,468,2.601293597874592,0
19,512,2.303422683668235,0
19,551,2.7469815949841276,0
19,610,2.6240608578243423,0
19,674,2.640049456493741,0
19,743,2.536999903195917,0
19,818,2.536999903195917,0
19,879,2.3621273080919796,0
19,921,2.536999903195917,0
19,1021,2.5679751569845246,0
19,1077,2.55356616691221,0
19,1148,2.6502162436704473,0
19,1219,2.3979486909062144,0
19,1269,2.5911953909541934,0
19,1333,2.3621273080919796,0
19,1371,2.7025092223967278,0
19,1391,2.613290408269331,0
19,1461,2.536999903195917,0
19,1544,2.6565230885953715,0
19,1583,2.71621952213977,0
19,1617,2.6978167831410147,0
19,1679,2.536999903195917,0
19,1747,2.536999903195917,0
19,1812,2.580169699465507,0
19,1885,2.59502174539712,0
19,1917,2.61855062673572,0
19,1970,2.3621273080919796,0
19,2004,2.477017123172009,0
19,2034,2.5772761101463657,0
19,2054,2.6619483996554587,0
19,2097,2.6417673685026237,0
19,2134,2.6045480695474303,0
19,2167,2.486650557665068,0
19,2232,2.477207932011332,0
19,2266,2.601293597874592,0
19,2335,2.536999903195917,0
19,2387,2.601938066926185,0
19,2423,2.536999903195917,0
19,2467,2.648205552424413,0
19,2518,2.536999903195917,0
19,2605,2.6014243243697197,0
19,2657,2.5118349063918957,0
19,2709,2.5679751569845246,0
19,2754,2.128923766816145,0
19,2808,2.655079370641623,0
19,2888,2.601293597874592,0
19,2968,2.6656055312822096,0
19,3033,2.55356616691221,0
19,3064,2.5201553913674197,0
19,3114,2.6975642353570115,0
19,3238,2.4674759505267976,0
19,3264,2.545092842110855,0
19,3361,2.59502174539712,0
19,3401,2.7025092223967278,0
19,3471,2.6534404271039396,0
19,3500,2.5570932141902465,0
19,3550,2.128923766816145,0
19,3662,2.40266865091877,0
19,3704,2.7279606721549463,0
19,3751,2.6175106503536125,0
19,3802,2.655079370641623,0
20,34,3.7874115335970506,0
20,551,4.036731338938644,0
20,801,3.6604771550753994,0
20,1018,3.646418080939948,0
20,1073,3.8568636753874657,0
20,1566,3.8248169771105553,0
20,2018,3.8852273287030195,0
20,2087,4.036731338938644,0
20,2141,3.7002239206469643,0
20,2657,3.722114805318538,0
20,2941,4.155333792154164,0
20,3397,3.6604771550753994,0
20,3549,3.860656822810591,0
20,3755,3.408720371221939,0
20,3986,2.7518805433928373,0
20,4025,3.462267408402072,0
20,4246,3.671764468395092,0
20,4370,3.4778807742914384,0
20,4718,3.4472992995689657,0
20,4886,3.7160095363776704,0
20,5103,3.7077329441509588,0
20,5378,3.0956323725840456,0
20,5618,3.6945590510572464,0
20,6156,3.230196744952617,0
21,2,3.4394841495284627,0
21,293,3.304810832265863,0
21,541,3.4791647928043683,0
21,743,3.124283960720131,0
21,1210,3.557121361189883,0
21,1527,3.4522671717416995,0
21,2001,3.218198903990346,0
21,2174,3.1514300941552675,0
21,2541,2.8441340355698035,0
21,2724,3.171987066431511,0
21,2985,3.3294158066690867,0
21,3462,3.105404286410132,0
21,3793,3.557121361189883,0
21,4446,3.454161273875358,0
21,4963,3.3019623875715456,0
21,5445,3.4106689119093083,0
21,6166,3.124283960720131,0
21,7153,3.386777224345282,0
21,8574,3.191463625966104,0
21,30793,3.377103715306858,0
21,33679,3.410061424028912,0
21,41566,3.4394841495284627,0
21,49272,3.6104837660930253,0
21,53322,3.3019623875715456,0
21,59315,3.557121361189883,0
21,63113,3.6104837660930253,0
21,69644,3.386542715229181,0
21,73858,3.124283960720131,0
21,79185,3.290201489716859,0
21,82202,3.17823599523242,0
21,89745,3.558505205183938,0
21,95067,3.07146976250095,0
21,97938,3.418598309244614,0
21,103228,3.558505205183938,0
21,104211,3.1434415984801776,0
21,106491,3.501961897409114,0
21,108156,3.297963528232392,0
21,110130,3.36675720180187,0
21,112138,3.280988837242478,0
21,116823,3.6003134066684246,0
21,119964,3.124283960720131,0
21,132157,3.280988837242478,0
21,136020,3.50022623832211,0
21,148675,3.1019215913480105,0
21,168252,3.448514511955606,0
22,1193,2.695638820638821,0
22,2968,2.3763965381589296,0
22,4017,2.695638820638821,0
22,4979,2.561363983503895,0
22,5673,2.4789995459361283,0
22,7153,2.602683178534572,0
22,30707,2.695638820638821,0
22,38038,2.7514568531970944,0
22,51540,2.7531962201222906,0
22,56782,2.6604545454545456,0
22,66097,2.6777061855670103,0
22,74789,2.169471153846154,0
23,300,3.603912601626016,0
23,866,3.639931207004378,0
23,1136,3.547324627296891,0
23,1214,4.0395256916996045,0
23,1248,3.75417598316454,0
23,1711,3.713235862922565,0
23,2542,3.629623198471957,0
23,3108,3.5910744411640656,0
23,4226,3.846736122415758,0
23,6440,3.64176129954125,0
23,7069,3.603912601626016,0
23,8636,3.618062317429406,0
24,356,3.5518121582968245,0
24,1220,3.590968006739971,0
24,1663,3.530605871330418,0
24,2424,3.497407681726801,0
24,4299,3.5511504450733966,0
24,5791,3.5519008970525414,0
24,33679,3.5700949952707983,0
24,52973,3.545501874219075,0
24,64969,3.5098722415795587,0
24,94777,3.618932560137457,0
24,134853,3.6361509783376786,0
25,5952,4.782868525896414,0
25,116797,4.935897435897436,0
26,47,3.4401913875598087,0
26,344,3.263157894736842,0
27,2,3.399091499026606,0
27,356,3.603286854400349,0
27,673,3.3922429758188266,0
27,920,3.7925139994105512,0
27,1097,3.4322386563048384,0
27,1210,3.5728006146753746,0
27,1387,3.5749128919860627,0
27,1907,3.55812387104675,0
27,2080,3.3800009939863824,0
27,2294,3.392086614173228,0
27,2628,3.5728006146753746,0
27,3037,3.9347826086956523,0
27,3471,3.5992489270386265,0
27,3791,3.878217821782178,0
28,47,2.930553862408062,0
28,224,2.9414541363051865,0
28,345,2.9526242040476056,0
28,475,3.0043679342240495,0
28,555,2.9463562477914595,0
28,714,3.0147956246401844,0
28,924,3.074106786711493,0
28,1120,2.9526242040476056,0
28,1206,2.997673193777365,0
28,1233,3.061692263630831,0
28,1276,3.0043679342240495,0
28,1527,3.0661584863577027,0
28,1645,2.9586913299723063,0
28,1884,2.9842903104257847,0
28,2060,2.8420382165605096,0
28,2353,2.9908468776732247,0
28,2580,2.9133613256354502,0
28,2841,2.912423693566781,0
28,2985,3.0131865012156474,0
28,3156,3.0315414571356887,0
28,3252,3.0043679342240495,0
28,3386,2.9586913299723063,0
28,3578,3.0398184069335534,0
28,3950,3.0043679342240495,0
28,4034,2.9648227789643817,0
28,4370,3.074106786711493,0
28,4878,2.9954748217981146,0
28,5329,2.9648227789643817,0
28,5630,2.9526477472205968,0
28,5989,2.9969982646217344,0
28,6537,3.147500703846842,0
28,6867,2.9526242040476056,0
28,6997,2.9969982646217344,0
28,7445,2.9835749845561246,0
28,8207,2.9463562477914595,0
28,8798,2.9858997237131297,0
28,8977,3.075650998565596,0
28,27450,3.1869336976844527,0
28,31225,3.0043679342240495,0
28,34048,3.07719262189796,0
28,37731,2.9969982646217344,0
28,40629,2.994114275185784,0
28,43936,2.9463562477914595,0
28,47099,3.0043679342240495,0
28,48783,3.0679550518260195,0
28,50442,2.9969982646217344,0
28,52328,3.029286016054077,0
28,54736,2.9856330397537896,0
28,55290,2.9873357546254917,0
28,56607,3.0043679342240495,0
28,59018,2.994114275185784,0
28,60674,3.2032913843175215,0
28,61210,3.147500703846842,0
28,62394,2.9858997237131297,0
28,64497,3.0193139247568945,0
28,65982,3.147500703846842,0
28,71106,2.9948637784725323,0
29,318,4.171077504725898,0
29,1136,3.9118667591950036,0
29,1250,4.2531328320802,0
29,1939,4.256723716381418,0
29,3441,4.188871473354232,0
29,6502,4.0463678516228745,0
29,55820,4.171077504725898,0
29,98961,4.058527305282006,0
30,1196,4.708933246073299,0
30,33794,4.787977128728172,0
30,96821,5.0,0
31,5,3.8688212927756656,0
31,377,4.128624748779788,0
31,788,3.8777941537705725,0
31,1198,4.1514423076923075,0
31,1302,3.663774403470716,0
32,3,3.740740740740741,0
32,50,3.7407912687585267,0
32,153,3.762283005572993,0
32,282,4.029411764705882,0
32,361,3.8841923834537098,0
32,553,3.8545454545454545,0
32,708,3.740740740740741,0
32,802,3.9326574945691526,0
32,1080,3.7181729834791057,0
32,1356,3.5414695240745893,0
32,1459,3.5426086956521736,0
33,36,3.774698795180723,0
33,194,3.7719714964370548,0
33,300,3.748785367247785,0
33,385,3.748785367247785,0
33,507,3.719549198092761,0
33,608,3.748902327893298,0
33,994,3.7719714964370548,0
33,1213,3.774698795180723,0
33,1446,3.7719714964370548,0
33,1617,3.6965742251223492,0
33,1678,3.800666296501943,0
33,1841,3.6815238095238096,0
33,2112,3.774698795180723,0
33,2355,3.7404904254397366,0
33,2571,3.6710494860148217,0
34,145,3.609928879431035,0
34,1527,3.5445713727787544,0
34,2443,2.9835510401548135,0
34,3489,3.327990746860542,0
34,4246,3.0580582086184855,0
34,4973,2.9521430873348375,0
34,6387,3.6817762898038255,0
34,7438,3.709218996720515,0
34,31685,2.9521430873348375,0
35,185,4.454545454545454,0
35,316,4.28,0
36,548,2.8623124448367165,0
36,1222,2.706959706959707,0
36,1500,2.4626653102746694,0
36,2359,2.150641025641026,0
36,3362,2.6943371943371943,0
36,5093,2.780821917808219,0
37,292,4.092755214050494,0
37,590,4.008078994614004,0
38,39,3.2555674645706802,0
38,163,3.1960034538053534,0
38,246,3.1857142857142855,0
38,318,3.1208907741251326,0
38,367,3.2486189764791717,0
38,454,3.2295875772249123,0
38,527,3.18840876510342,0
